target_id	length	eff_length	est_counts	tpm
BgeEVm023807t1	287	133.685	0	0
BgeEVm023631t1	622	462.084	3	2.69898
BgeEVm032513t1	1098	938.074	0	0
BgeEVm034699t1	218	76.9641	0	0
BgeEVm028514t1	948	788.074	2	1.05502
BgeEVm037555t1	426	266.335	3	4.68266
BgeEVm040985t1	229	85.2916	0	0
BgeEVm030456t1	288	134.587	1	3.08885
BgeEVm037767t1	799	639.074	1.31734	0.856931
BgeEVm034160t1	268	117.076	0	0
BgeEVm033669t1	447	287.21	0	0
BgeEVm025512t1	404	244.564	5.0313	8.55238
BgeEVm031801t1	697	537.074	0	0
BgeEVm024354t1	282	129.24	3.20434	10.3072
BgeEVm034718t1	217	76.2248	0	0
BgeEVm032208t1	281	128.376	0	0
BgeEVm026915t1	262	112.066	0	0
BgeEVm023270t1	294	139.903	0	0
BgeEVm041143t1	282	129.24	0	0
BgeEVm031487t1	234	89.1712	0	0
BgeEVm035700t1	291	137.271	0	0
BgeEVm036348t1	220	78.4245	0	0
BgeEVm032968t1	384	224.857	0	0
BgeEVm024472t1	349	190.966	0	0
BgeEVm036284t1	211	71.7458	0	0
BgeEVm022669t1	301	146.114	0	0
BgeEVm027275t1	256	107.035	0	0
BgeEVm034887t1	279	126.6	0	0
BgeEVm033855t1	1172	1012.07	1.0069	0.413594
BgeEVm033254t1	1427	1267.07	4	1.31237
BgeEVm041115t1	2678	2518.07	22	3.63206
BgeEVm036843t1	847	687.074	7.62275	4.61218
BgeEVm035159t1	674	514.084	0	0
BgeEVm036741t1	561	401.084	8.15608	8.45367
BgeEVm036968t1	1504	1344.07	12.0054	3.71325
BgeEVm022872t1	1575	1415.07	0	0
BgeEVm040593t1	770	610.074	6	4.08853
BgeEVm023179t1	2655	2495.07	1	0.166616
BgeEVm030555t1	437	277.261	0	0
BgeEVm039699t1	887	727.074	7	4.00238
BgeEVm037360t1	278	125.7	6	19.8434
BgeEVm027060t1	586	426.084	0	0
BgeEVm027855t1	332	174.776	0	0
BgeEVm022965t1	297	142.495	0	0
BgeEVm030628t1	702	542.074	0	0
BgeEVm038727t1	849	689.074	0	0
BgeEVm034228t1	2939	2779.07	5	0.747943
BgeEVm038900t1	1614	1454.07	3	0.857696
BgeEVm029987t1	404	244.564	0	0
BgeEVm037847t1	1074	914.074	4	1.81919
BgeEVm026848t1	259	109.578	0	0
BgeEVm028097t1	1322	1162.07	2.01809	0.721949
BgeEVm038001t1	1865	1705.07	3	0.731437
BgeEVm033116t1	694	534.074	0	0
BgeEVm027274t1	256	107.035	0	0
BgeEVm032246t1	322	165.446	0	0
BgeEVm026983t1	358	199.607	2.08129	4.33466
BgeEVm031521t1	255	106.214	0	0
BgeEVm040731t1	1212	1052.07	8.34699	3.29824
BgeEVm026052t1	1874	1714.07	3	0.727596
BgeEVm037954t1	1519	1359.07	8	2.44707
BgeEVm039306t1	290	136.381	4.81927	14.6901
BgeEVm025516t1	425	265.335	0	0
BgeEVm028137t1	1785	1625.07	6	1.53489
BgeEVm032885t1	291	137.271	0	0
BgeEVm030896t1	236	90.7577	0	0
BgeEVm039997t1	201	64.5094	0	0
BgeEVm040252t1	316	159.844	1	2.60078
BgeEVm040610t1	828	668.074	0	0
BgeEVm031130t1	503	343.11	0	0
BgeEVm027139t1	1085	925.074	1	0.449389
BgeEVm032891t1	303	147.944	1	2.80996
BgeEVm036536t1	2930	2770.07	5	0.750374
BgeEVm036772t1	638	478.084	3.14392	2.7338
BgeEVm033280t1	1744	1584.07	7	1.83705
BgeEVm030744t1	1284	1124.07	2	0.739663
BgeEVm036075t1	1152	992.074	0	0
BgeEVm038853t1	1365	1205.07	4	1.37989
BgeEVm027015t1	425	265.335	0	0
BgeEVm028281t1	255	106.214	0	0
BgeEVm033381t1	224	81.4308	0	0
BgeEVm033648t1	415	255.429	4	6.51013
BgeEVm027897t1	406	246.542	0	0
BgeEVm037202t1	220	78.4245	0	0
BgeEVm038152t1	208	69.53	0	0
BgeEVm030179t1	1236	1076.07	2	0.772657
BgeEVm031818t1	773	613.074	1	0.678088
BgeEVm034493t1	1003	843.074	0	0
BgeEVm039701t1	905	745.074	0	0
BgeEVm028545t1	1231	1071.07	0	0
BgeEVm035993t1	829	669.074	0	0
BgeEVm031053t1	345	187.142	2	4.44282
BgeEVm035065t1	462	302.167	3	4.12737
BgeEVm033455t1	236	90.7577	0	0
BgeEVm037816t1	956	796.074	1.47011	0.767706
BgeEVm034289t1	385	225.845	0	0
BgeEVm023521t1	291	137.271	0	0
BgeEVm039519t1	4800	4640.07	13.244	1.18657
BgeEVm036761t1	592	432.084	1.03893	0.999576
BgeEVm023707t1	1243	1083.07	1	0.383832
BgeEVm032711t1	226	82.9581	0	0
BgeEVm024145t1	299	144.297	0	0
BgeEVm034900t1	288	134.587	2	6.17769
BgeEVm040838t1	1791	1631.07	7	1.78412
BgeEVm041486t1	668	508.084	1	0.818208
BgeEVm030092t1	752	592.074	0	0
BgeEVm038774t1	1018	858.074	1	0.484478
BgeEVm037850t1	1060	900.074	4.75457	2.196
BgeEVm029644t1	1551	1391.07	2	0.597694
BgeEVm026599t1	336	178.566	0.615795	1.43363
BgeEVm030088t1	716	556.074	0	0
BgeEVm023116t1	1064	904.074	2	0.919655
BgeEVm038797t1	1053	893.074	0	0
BgeEVm024115t1	283	130.139	0	0
BgeEVm025143t1	385	225.845	0	0
BgeEVm029778t1	241	94.7144	0	0
BgeEVm022700t1	350	191.913	0	0
BgeEVm025706t1	270	118.776	0	0
BgeEVm032718t1	227	83.7184	0	0
BgeEVm038113t1	206	68.0598	0	0
BgeEVm040419t1	464	304.156	2.05248	2.80532
BgeEVm039389t1	342	184.257	1	2.25619
BgeEVm041294t1	3917	3757.07	19.053	2.1082
BgeEVm023937t1	574	414.084	3.8665	3.88176
BgeEVm028760t1	270	118.776	0	0
BgeEVm036167t1	1716	1556.07	0	0
BgeEVm035798t1	384	224.857	0	0
BgeEVm041078t1	261	111.239	0.106249	0.397072
BgeEVm027748t1	254	105.375	0	0
BgeEVm023823t1	288	134.587	0	0
BgeEVm028027t1	849	689.074	1	0.603299
BgeEVm037948t1	1523	1363.07	6	1.82991
BgeEVm037992t1	1822	1662.07	13	3.25156
BgeEVm033794t1	832	672.074	3	1.85568
BgeEVm032578t1	1470	1310.07	0	0
BgeEVm040411t1	455	295.194	3.04648	4.29032
BgeEVm024915t1	826	666.074	2.16869	1.35355
BgeEVm033989t1	220	78.4245	0	0
BgeEVm036035t1	989	829.074	1	0.501424
BgeEVm036220t1	213	73.2199	0	0
BgeEVm029209t1	245	97.9953	0	0
BgeEVm037159t1	210	70.9946	0	0
BgeEVm025097t1	301	146.114	1.08252	3.07996
BgeEVm038527t1	417	257.405	0	0
BgeEVm025873t1	396	236.66	1.00349	1.76273
BgeEVm041536t1	818	658.074	1	0.631719
BgeEVm034335t1	457	297.172	0	0
BgeEVm036928t1	1205	1045.07	6.78285	2.69814
BgeEVm025788t1	273	121.366	0	0
BgeEVm033241t1	1384	1224.07	3	1.01885
BgeEVm028119t1	1586	1426.07	0	0
BgeEVm025140t1	386	226.824	0	0
BgeEVm031188t1	704	544.074	2.44297	1.86663
BgeEVm041313t1	413	253.438	2	3.28063
BgeEVm035859t1	489	329.122	0	0
BgeEVm040286t1	3186	3026.07	27	3.70922
BgeEVm037797t1	903	743.074	1.17174	0.65554
BgeEVm031406t1	233	88.3786	0	0
BgeEVm036350t1	221	79.1756	0	0
BgeEVm023854t1	313	157.104	0	0
BgeEVm040942t1	2049	1889.07	13	2.86084
BgeEVm033020t1	4331	4171.07	22	2.19267
BgeEVm040813t1	1582	1422.07	7	2.04633
BgeEVm040836t1	1733	1573.07	1	0.264271
BgeEVm026828t1	2584	2424.07	10.1439	1.73963
BgeEVm040652t1	983	823.074	1	0.50508
BgeEVm024861t1	506	346.11	0	0
BgeEVm034259t1	362	203.468	21	42.9065
BgeEVm035411t1	1924	1764.07	0	0
BgeEVm027330t1	268	117.076	4	14.2034
BgeEVm034757t1	219	77.7132	0	0
BgeEVm036731t1	5092	4932.07	21.5331	1.815
BgeEVm038561t1	475	315.134	0	0
BgeEVm028594t1	1737	1577.07	2	0.527202
BgeEVm025849t1	3289	3129.07	65.8736	8.75174
BgeEVm028950t1	5212	5052.07	31	2.55088
BgeEVm028012t1	781	621.074	0	0
BgeEVm038496t1	391	231.741	4	7.17556
BgeEVm030323t1	238	92.3536	0	0
BgeEVm029476t1	506	346.11	0	0
BgeEVm032154t1	243	96.3486	0	0
BgeEVm037894t1	1171	1011.07	12	4.93398
BgeEVm035667t1	271	119.651	2	6.94885
BgeEVm036964t1	1342	1182.07	5	1.75843
BgeEVm031796t1	667	507.084	1	0.819821
BgeEVm028269t1	252	103.725	1	4.0079
BgeEVm025274t1	1184	1024.07	2.73658	1.1109
BgeEVm034025t1	221	79.1756	0	0
BgeEVm033302t1	1828	1668.07	16	3.98753
BgeEVm034314t1	421	261.358	0	0
BgeEVm037838t1	1010	850.074	7.90033	3.86355
BgeEVm023049t1	454	294.194	4.06924	5.75014
BgeEVm040072t1	230	86.0647	1.80085	8.69865
BgeEVm027282t1	256	107.035	0	0
BgeEVm041366t1	481	321.134	0	0
BgeEVm032582t1	1462	1302.07	0	0
BgeEVm029419t1	380	220.986	36	67.723
BgeEVm039281t1	277	124.845	2.20199	7.33238
BgeEVm040700t1	1137	977.074	5.34526	2.27426
BgeEVm022717t1	378	219.038	3	5.69377
BgeEVm029602t1	1220	1060.07	12	4.70591
BgeEVm035146t1	647	487.084	6	5.1209
BgeEVm041440t1	588	428.084	0	0
BgeEVm041677t1	1181	1021.07	7.34123	2.98889
BgeEVm041550t1	854	694.074	1	0.598953
BgeEVm033937t1	1816	1656.07	29	7.27976
BgeEVm033555t1	300	145.222	0	0
BgeEVm038017t1	207	68.792	0	0
BgeEVm041268t1	380	220.986	2	3.76239
BgeEVm040230t1	298	143.388	2.22719	6.45716
BgeEVm038380t1	2767	2607.07	137.749	21.9652
BgeEVm035651t1	2573	2413.07	16	2.75644
BgeEVm040739t1	1262	1102.07	1.54799	0.583924
BgeEVm024492t1	3733	3573.07	404.588	47.0728
BgeEVm034336t1	454	294.194	0	0
BgeEVm038592t1	498	338.116	17	20.9017
BgeEVm034159t1	270	118.776	1	3.50002
BgeEVm031653t1	364	205.416	1.12586	2.2785
BgeEVm033279t1	1720	1560.07	116	30.9109
BgeEVm027560t1	1047	887.074	0	0
BgeEVm027561t1	1039	879.074	23	10.8768
BgeEVm030578t1	507	347.11	2	2.39531
BgeEVm023455t1	2016	1856.07	23	5.15147
BgeEVm036225t1	2028	1868.07	2.26429	0.503891
BgeEVm031755t1	523	363.091	3	3.43483
BgeEVm039497t1	469	309.145	0	0
BgeEVm028439t1	505	345.11	0	0
BgeEVm032410t1	678	518.084	9	7.22173
BgeEVm024659t1	279	126.6	1	3.28372
BgeEVm034540t1	1238	1078.07	15	5.78418
BgeEVm029909t1	3007	2847.07	66.8968	9.76799
BgeEVm035782t1	363	204.449	8	16.2669
BgeEVm028114t1	1454	1294.07	78	25.0573
BgeEVm034561t1	1335	1175.07	5	1.7689
BgeEVm039715t1	931	771.074	1	0.539141
BgeEVm039355t1	317	160.755	0	0
BgeEVm025503t1	3795	3635.07	223.32	25.5396
BgeEVm035248t1	918	758.074	8.76935	4.809
BgeEVm037921t1	1340	1180.07	4	1.40913
BgeEVm028928t1	540	380.084	12	13.125
BgeEVm028444t1	542	382.084	3.66331	3.98579
BgeEVm038379t1	2823	2663.07	4	0.624418
BgeEVm033771t1	719	559.074	0	0
BgeEVm035404t1	1911	1751.07	12.3255	2.92616
BgeEVm031245t1	889	729.074	15.0095	8.55842
BgeEVm031678t1	3534	3374.07	7	0.862467
BgeEVm035108t1	552	392.084	33.684	35.7144
BgeEVm033081t1	577	417.084	0	0
BgeEVm038944t1	1916	1756.07	1.14395	0.270809
BgeEVm025492t1	376	217.102	4.85763	9.30165
BgeEVm029052t1	1090	930.074	0	0
BgeEVm041656t1	1131	971.074	65	27.8266
BgeEVm040364t1	3675	3515.07	86	10.171
BgeEVm033206t1	1180	1020.07	42	17.1166
BgeEVm041361t1	476	316.134	0	0
BgeEVm025339t1	273	121.366	0	0
BgeEVm035305t1	1146	986.074	18.8788	7.95911
BgeEVm026650t1	479	319.134	6	7.81588
BgeEVm033679t1	462	302.167	8.56511	11.7838
BgeEVm041725t1	1413	1253.07	4	1.32703
BgeEVm026082t1	2690	2530.07	15.8306	2.60114
BgeEVm035207t1	815	655.074	0	0
BgeEVm037717t1	670	510.084	10	8.14999
BgeEVm039662t1	791	631.074	1	0.658747
BgeEVm028623t1	2334	2174.07	13	2.48581
BgeEVm023997t1	1119	959.074	1	0.433458
BgeEVm030933t1	237	91.5443	0	0
BgeEVm023919t1	485	325.122	0	0
BgeEVm029098t1	1446	1286.07	6	1.93947
BgeEVm027129t1	975	815.074	9.40696	4.7979
BgeEVm027507t1	647	487.084	7.23129	6.17178
BgeEVm036829t1	772	612.074	0	0
BgeEVm023909t1	440	280.246	0	0
BgeEVm041823t1	1836	1676.07	18.7229	4.64385
BgeEVm030713t1	1070	910.074	12.2185	5.58136
BgeEVm027973t1	599	439.084	0	0
BgeEVm036830t1	762	602.074	5.6609	3.90872
BgeEVm035860t1	487	327.122	4.82699	6.13431
BgeEVm025820t1	2886	2726.07	32.142	4.90156
BgeEVm038389t1	2955	2795.07	8.43548	1.25463
BgeEVm028344t1	3134	2974.07	18	2.51605
BgeEVm027232t1	2600	2440.07	239.573	40.8164
BgeEVm038319t1	263	112.901	0	0
BgeEVm035109t1	553	393.084	3	3.17274
BgeEVm032790t1	247	99.6586	0	0
BgeEVm034854t1	264	113.733	1.11879	4.08942
BgeEVm027630t1	1799	1639.07	14.8235	3.75967
BgeEVm029516t1	669	509.084	10.9574	8.94783
BgeEVm030727t1	1188	1028.07	17.5634	7.10205
BgeEVm037272t1	237	91.5443	4	18.1647
BgeEVm023264t1	295	140.783	0	0
BgeEVm030268t1	240	93.9087	0	0
BgeEVm023233t1	292	138.14	0	0
BgeEVm033467t1	245	97.9953	1	4.24223
BgeEVm025973t1	927	767.074	5.68208	3.07942
BgeEVm040820t1	1628	1468.07	3	0.849517
BgeEVm026877t1	259	109.578	1	3.7938
BgeEVm032378t1	572	412.084	2	2.01764
BgeEVm030239t1	1784	1624.07	16	4.09556
BgeEVm027951t1	510	350.103	3	3.56225
BgeEVm033388t1	224	81.4308	0	0
BgeEVm024846t1	433	273.286	5	7.60593
BgeEVm038959t1	1972	1812.07	26	5.9648
BgeEVm027316t1	258	108.733	0	0
BgeEVm039844t1	1310	1150.07	10.0249	3.62369
BgeEVm037669t1	574	414.084	0	0
BgeEVm029589t1	1049	889.074	1	0.467585
BgeEVm037519t1	394	234.699	0	0
BgeEVm030430t1	269	117.934	0	0
BgeEVm036195t1	1959	1799.07	0	0
BgeEVm033300t1	1817	1657.07	10.0187	2.51345
BgeEVm031073t1	386	226.824	2	3.66556
BgeEVm036447t1	255	106.214	0	0
BgeEVm035167t1	693	533.074	2.75642	2.1496
BgeEVm039611t1	679	519.084	3	2.40261
BgeEVm030492t1	322	165.446	0	0
BgeEVm034023t1	221	79.1756	0	0
BgeEVm027519t1	733	573.074	0	0
BgeEVm035051t1	437	277.261	0	0
BgeEVm041452t1	615	455.084	1.0134	0.925741
BgeEVm033786t1	771	611.074	3.41292	2.32184
BgeEVm031198t1	739	579.074	4	2.8716
BgeEVm035004t1	377	218.066	2	3.81277
BgeEVm038697t1	730	570.074	0	0
BgeEVm039191t1	232	87.617	0	0
BgeEVm028599t1	1918	1758.07	12	2.83755
BgeEVm030099t1	779	619.074	2.88915	1.94011
BgeEVm036172t1	1692	1532.07	1.39092	0.377415
BgeEVm033843t1	1053	893.074	0	0
BgeEVm033301t1	1778	1618.07	1.66336	0.427352
BgeEVm034797t1	236	90.7577	0	0
BgeEVm025855t1	346	188.094	2.58014	5.70252
BgeEVm038324t1	266	115.39	3.51025	12.6465
BgeEVm024836t1	396	236.66	0	0
BgeEVm040990t1	232	87.617	2	9.48943
BgeEVm030177t1	1250	1090.07	6	2.2882
BgeEVm036606t1	373	214.157	0.316611	0.614601
BgeEVm027710t1	253	104.57	1	3.97552
BgeEVm025730t1	269	117.934	0	0
BgeEVm038891t1	1492	1332.07	1	0.312083
BgeEVm035671t1	280	127.482	0	0
BgeEVm037370t1	281	128.376	1.59192	5.15511
BgeEVm024600t1	1223	1063.07	4	1.56421
BgeEVm035206t1	829	669.074	1	0.621333
BgeEVm036252t1	211	71.7458	0	0
BgeEVm041799t1	1747	1587.07	1.1706	0.306628
BgeEVm028140t1	1942	1782.07	0	0
BgeEVm038588t1	507	347.11	6	7.18594
BgeEVm029018t1	894	734.074	0	0
BgeEVm026818t1	2337	2177.07	16.9215	3.23121
BgeEVm032894t1	303	147.944	0	0
BgeEVm040490t1	560	400.084	1	1.03908
BgeEVm025139t1	376	217.102	0	0
BgeEVm023922t1	507	347.11	3.299	3.95107
BgeEVm037339t1	269	117.934	1.83218	6.45842
BgeEVm036330t1	213	73.2199	0	0
BgeEVm038357t1	291	137.271	1	3.02845
BgeEVm033384t1	223	80.6811	0	0
BgeEVm026672t1	560	400.084	7	7.27354
BgeEVm038613t1	538	378.084	2	2.19908
BgeEVm026874t1	259	109.578	0	0
BgeEVm040566t1	690	530.074	0	0
BgeEVm036764t1	605	445.084	1	0.934022
BgeEVm040169t1	274	122.253	0	0
BgeEVm034987t1	3217	3057.07	25	3.39964
BgeEVm032795t1	247	99.6586	0	0
BgeEVm037978t1	1625	1465.07	8.71433	2.47271
BgeEVm038278t1	250	102.08	0	0
BgeEVm034855t1	265	114.558	0	0
BgeEVm025047t1	275	123.11	0	0
BgeEVm028149t1	2070	1910.07	5	1.08822
BgeEVm028296t1	266	115.39	0	0
BgeEVm028861t1	397	237.656	0	0
BgeEVm025752t1	269	117.934	0	0
BgeEVm032980t1	397	237.656	0	0
BgeEVm035485t1	214	73.9582	0	0
BgeEVm036347t1	220	78.4245	0	0
BgeEVm026444t1	264	113.733	0	0
BgeEVm037198t1	217	76.2248	0	0
BgeEVm025781t1	270	118.776	0	0
BgeEVm025046t1	274	122.253	0	0
BgeEVm024172t1	328	171.064	0	0
BgeEVm040733t1	1230	1070.07	4	1.55398
BgeEVm026881t1	260	110.406	0	0
BgeEVm032248t1	324	167.297	0	0
BgeEVm037697t1	623	463.084	2.20893	1.98299
BgeEVm031333t1	1539	1379.07	1	0.301447
BgeEVm039155t1	2158	1998.07	1	0.208059
BgeEVm025878t1	418	258.387	0	0
BgeEVm024769t1	299	144.297	0	0
BgeEVm023982t1	984	824.074	11	5.54913
BgeEVm027144t1	1125	965.074	0	0
BgeEVm031149t1	569	409.084	2	2.03243
BgeEVm033697t1	513	353.097	7.43643	8.75527
BgeEVm031294t1	1187	1027.07	6.49789	2.63008
BgeEVm026233t1	409	249.483	0	0
BgeEVm027846t1	3140	2980.07	9.04835	1.26224
BgeEVm030174t1	1264	1104.07	0	0
BgeEVm023209t1	293	139.018	1	2.9904
BgeEVm025843t1	3354	3194.07	6	0.780917
BgeEVm041226t1	328	171.064	0	0
BgeEVm026141t1	267	116.225	0	0
BgeEVm029135t1	2200	2040.07	1	0.203776
BgeEVm038689t1	731	571.074	0	0
BgeEVm033148t1	852	692.074	0	0
BgeEVm041405t1	527	367.084	5.71362	6.47061
BgeEVm038889t1	1566	1406.07	0	0
BgeEVm031250t1	985	825.074	0	0
BgeEVm029484t1	542	382.084	2	2.17606
BgeEVm038250t1	236	90.7577	0	0
BgeEVm027585t1	1245	1085.07	0	0
BgeEVm034470t1	896	736.074	3	1.69433
BgeEVm032461t1	846	686.074	10.0666	6.09971
BgeEVm039471t1	440	280.246	3.93343	5.83487
BgeEVm041695t1	1241	1081.07	2.47308	0.951001
BgeEVm028208t1	250	102.08	4	16.2899
BgeEVm026317t1	848	688.074	2	1.20835
BgeEVm037788t1	851	691.074	0	0
BgeEVm034456t1	858	698.074	0	0
BgeEVm036530t1	304	148.867	1	2.79254
BgeEVm026680t1	584	424.084	1	0.980273
BgeEVm040557t1	688	528.074	3.08989	2.43247
BgeEVm026268t1	521	361.091	6	6.90771
BgeEVm031629t1	335	177.611	1	2.34061
BgeEVm030082t1	658	498.084	0	0
BgeEVm039070t1	204	66.6294	3	18.7178
BgeEVm038346t1	285	131.92	0	0
BgeEVm033043t1	495	335.122	10.4053	12.9078
BgeEVm034891t1	284	131.043	0	0
BgeEVm037774t1	809	649.074	1	0.640478
BgeEVm034604t1	1684	1524.07	0	0
BgeEVm037122t1	209	70.2555	3	17.7517
BgeEVm033332t1	225	82.1687	0	0
BgeEVm034189t1	281	128.376	4	12.9532
BgeEVm026319t1	846	686.074	0	0
BgeEVm035969t1	725	565.074	2	1.47137
BgeEVm035148t1	662	502.084	0	0
BgeEVm031141t1	543	383.084	0	0
BgeEVm032853t1	279	126.6	0	0
BgeEVm033590t1	321	164.507	0	0
BgeEVm033024t1	4372	4212.07	19	1.87524
BgeEVm027392t1	338	180.471	0	0
BgeEVm035985t1	800	640.074	8	5.19587
BgeEVm035486t1	214	73.9582	0	0
BgeEVm023459t1	2225	2065.07	0	0
BgeEVm034549t1	1276	1116.07	12	4.46979
BgeEVm037458t1	336	178.566	2	4.65619
BgeEVm037446t1	324	167.297	2.12356	5.27685
BgeEVm034779t1	227	83.7184	0	0
BgeEVm036235t1	213	73.2199	3	17.033
BgeEVm031350t1	1625	1465.07	1	0.283752
BgeEVm029050t1	1106	946.074	8	3.51531
BgeEVm034986t1	3207	3047.07	75	10.2324
BgeEVm033404t1	225	82.1687	1.83267	9.27205
BgeEVm039479t1	445	285.21	1	1.45759
BgeEVm030000t1	430	270.31	1	1.53793
BgeEVm028008t1	760	600.074	2.08962	1.44764
BgeEVm028739t1	258	108.733	1	3.82329
BgeEVm034538t1	1235	1075.07	14	5.41363
BgeEVm033962t1	2129	1969.07	20	4.22247
BgeEVm026754t1	1197	1037.07	0	0
BgeEVm026298t1	709	549.074	6	4.54275
BgeEVm030045t1	579	419.084	0	0
BgeEVm035906t1	590	430.084	4	3.86639
BgeEVm024122t1	286	132.803	0	0
BgeEVm028490t1	783	623.074	0	0
BgeEVm028461t1	5475	5315.07	3	0.234645
BgeEVm037866t1	1146	986.074	7	2.95112
BgeEVm033924t1	1636	1476.07	0	0
BgeEVm036560t1	332	174.776	0	0
BgeEVm040514t1	621	461.084	1	0.901611
BgeEVm040413t1	456	296.183	5	7.01792
BgeEVm027056t1	564	404.084	1	1.02879
BgeEVm039886t1	1542	1382.07	0	0
BgeEVm030493t1	327	170.117	0	0
BgeEVm026404t1	1876	1716.07	54.8793	13.2945
BgeEVm041687t1	1207	1047.07	2	0.794056
BgeEVm034124t1	2376	2216.07	9.74806	1.82866
BgeEVm032445t1	793	633.074	48.0186	31.5321
BgeEVm024313t1	1654	1494.07	6.14476	1.70975
BgeEVm032495t1	980	820.074	2.16005	1.09499
BgeEVm025167t1	4232	4072.07	0	0
BgeEVm034564t1	1349	1189.07	4	1.39846
BgeEVm032949t1	372	213.172	3.74652	7.30628
BgeEVm031109t1	448	288.21	10	14.4242
BgeEVm036749t1	566	406.084	2.69744	2.76143
BgeEVm028143t1	1946	1786.07	9.05111	2.10669
BgeEVm035080t1	478	318.134	0	0
BgeEVm035901t1	565	405.084	16.9505	17.3955
BgeEVm037691t1	606	446.084	0	0
BgeEVm030373t1	243	96.3486	0	0
BgeEVm041686t1	1225	1065.07	2.64964	1.0342
BgeEVm036632t1	389	229.762	0	0
BgeEVm027166t1	1253	1093.07	3	1.14096
BgeEVm039958t1	1892	1732.07	0	0
BgeEVm039103t1	204	66.6294	0	0
BgeEVm032119t1	231	86.8558	0	0
BgeEVm032079t1	230	86.0647	0	0
BgeEVm034155t1	267	116.225	0	0
BgeEVm022704t1	367	208.337	2	3.99083
BgeEVm027233t1	258	108.733	1	3.82329
BgeEVm035692t1	291	137.271	0	0
BgeEVm028421t1	471	311.139	0	0
BgeEVm029245t1	245	97.9953	0	0
BgeEVm037070t1	2045	1885.07	0	0
BgeEVm023686t1	971	811.074	17	8.71339
BgeEVm031841t1	843	683.074	4.88172	2.97101
BgeEVm036150t1	1651	1491.07	14	3.90326
BgeEVm038962t1	2055	1895.07	1.74931	0.383741
BgeEVm038547t1	455	295.194	0	0
BgeEVm023528t1	292	138.14	0	0
BgeEVm030199t1	1402	1242.07	0	0
BgeEVm040779t1	1365	1205.07	1	0.344973
BgeEVm040077t1	233	88.3786	0	0
BgeEVm037176t1	211	71.7458	0	0
BgeEVm039863t1	1383	1223.07	0	0
BgeEVm029832t1	253	104.57	0	0
BgeEVm028453t1	587	427.084	6	5.84032
BgeEVm036542t1	304	148.867	0	0
BgeEVm034799t1	237	91.5443	0	0
BgeEVm032761t1	228	84.5223	0	0
BgeEVm025391t1	275	123.11	0	0
BgeEVm039104t1	205	67.3695	0	0
BgeEVm023646t1	707	547.074	0	0
BgeEVm030329t1	239	93.1318	0	0
BgeEVm029336t1	273	121.366	0	0
BgeEVm039056t1	202	65.2077	0	0
BgeEVm025004t1	276	123.991	0	0
BgeEVm028938t1	579	419.084	0	0
BgeEVm024453t1	313	157.104	0	0
BgeEVm029762t1	242	95.5302	0	0
BgeEVm028818t1	314	158.028	0	0
BgeEVm037356t1	271	119.651	0	0
BgeEVm026256t1	464	304.156	4.19417	5.73256
BgeEVm035618t1	255	106.214	0	0
BgeEVm023975t1	915	755.074	0	0
BgeEVm025776t1	270	118.776	0	0
BgeEVm024331t1	2109	1949.07	1	0.21329
BgeEVm027028t1	475	315.134	0	0
BgeEVm034712t1	218	76.9641	0.306153	1.65367
BgeEVm029453t1	426	266.335	1.12257	1.75221
BgeEVm031261t1	991	831.074	0	0
BgeEVm040265t1	322	165.446	0	0
BgeEVm036970t1	1483	1323.07	1	0.314206
BgeEVm036589t1	355	196.715	1	2.1133
BgeEVm030723t1	1187	1027.07	3	1.21428
BgeEVm035980t1	794	634.074	10.4582	6.85673
BgeEVm039517t1	504	344.11	8	9.66478
BgeEVm032171t1	2329	2169.07	5	0.958285
BgeEVm023744t1	2052	1892.07	26	5.7126
BgeEVm040770t1	1382	1222.07	2	0.680348
BgeEVm039871t1	1474	1314.07	2	0.632716
BgeEVm029932t1	338	180.471	0	0
BgeEVm035935t1	670	510.084	0	0
BgeEVm022744t1	473	313.139	1	1.32758
BgeEVm026689t1	626	466.084	1	0.891938
BgeEVm024682t1	278	125.7	0	0
BgeEVm037192t1	214	73.9582	0	0
BgeEVm031459t1	234	89.1712	0	0
BgeEVm041691t1	1293	1133.07	1	0.366894
BgeEVm034294t1	394	234.699	0	0
BgeEVm038750t1	913	753.074	1	0.552028
BgeEVm028250t1	253	104.57	0	0
BgeEVm026100t1	266	115.39	0	0
BgeEVm041692t1	1279	1119.07	0	0
BgeEVm031307t1	1315	1155.07	3	1.07972
BgeEVm035727t1	309	153.431	3	8.12843
BgeEVm035368t1	1558	1398.07	2	0.594701
BgeEVm037573t1	439	279.256	1	1.48866
BgeEVm041488t1	672	512.084	0	0
BgeEVm026691t1	629	469.084	0	0
BgeEVm037567t1	430	270.31	2.49334	3.83459
BgeEVm033449t1	229	85.2916	0.375496	1.83019
BgeEVm036190t1	1857	1697.07	2	0.489923
BgeEVm025532t1	495	335.122	0	0
BgeEVm030901t1	236	90.7577	0	0
BgeEVm025050t1	275	123.11	0	0
BgeEVm035538t1	217	76.2248	0	0
BgeEVm031510t1	250	102.08	0	0
BgeEVm031022t1	305	149.773	0	0
BgeEVm040827t1	1623	1463.07	0	0
BgeEVm030004t1	435	275.266	0	0
BgeEVm039061t1	202	65.2077	4	25.5012
BgeEVm036981t1	1439	1279.07	3	0.975044
BgeEVm039199t1	237	91.5443	3.85089	17.4876
